activityName featureNames subjectID mean
WALKING fBodyAccJerk-Sd-Z 4 -0.772359087333333
WALKING fBodyAccJerk-Sd-Z 5 -0.633429995714286
WALKING fBodyAccJerk-Sd-Z 6 -0.608624354210526
WALKING fBodyAccJerk-Sd-Z 7 -0.190751539207018
WALKING fBodyAccJerk-Sd-Z 8 -0.4044825094375
WALKING fBodyAccJerk-Sd-Z 9 -0.419104362884615
WALKING fBodyAccJerk-Sd-Z 10 -0.558512650188679
WALKING fBodyAccJerk-Sd-Z 11 -0.747564612033898
WALKING fBodyAccJerk-Sd-Z 12 -0.5314863218
WALKING fBodyAccJerk-Sd-Z 13 -0.406173351578947
WALKING fBodyAccJerk-Sd-Z 14 -0.528889535084746
WALKING fBodyAccJerk-Sd-Z 15 -0.723051140740741
WALKING fBodyAccJerk-Sd-Z 16 -0.45663628254902
WALKING fBodyAccJerk-Sd-Z 17 -0.543872996229508
WALKING fBodyAccJerk-Sd-Z 18 -0.664327149285714
WALKING fBodyAccJerk-Sd-Z 19 -0.227829841936346
WALKING fBodyAccJerk-Sd-Z 20 -0.427690451960784
WALKING fBodyAccJerk-Sd-Z 21 -0.443563412692308
WALKING fBodyAccJerk-Sd-Z 22 -0.343195610652174
WALKING fBodyAccJerk-Sd-Z 23 -0.00623647528983051
WALKING fBodyAccJerk-Sd-Z 24 -0.511115619482759
WALKING fBodyAccJerk-Sd-Z 25 -0.690413386081081
WALKING fBodyAccJerk-Sd-Z 26 -0.396530418305085
WALKING fBodyAccJerk-Sd-Z 27 -0.417957993859649
WALKING fBodyAccJerk-Sd-Z 28 -0.574579748518519
WALKING fBodyAccJerk-Sd-Z 29 -0.529034897169811
WALKING fBodyAccJerk-Sd-Z 30 -0.575410267076923
WALKING fBodyAccJerk-MeanFreq-X 1 -0.209261973376842
WALKING fBodyAccJerk-MeanFreq-X 2 -0.0727101584479661
WALKING fBodyAccJerk-MeanFreq-X 3 -0.216042668103448
WALKING fBodyAccJerk-MeanFreq-X 4 -0.1352803947515
WALKING fBodyAccJerk-MeanFreq-X 5 -0.359372577678571
WALKING fBodyAccJerk-MeanFreq-X 6 -0.178295181261404
WALKING fBodyAccJerk-MeanFreq-X 7 -0.284586506210526
WALKING fBodyAccJerk-MeanFreq-X 8 -0.345898115416667
WALKING fBodyAccJerk-MeanFreq-X 9 -0.378291493076923
WALKING fBodyAccJerk-MeanFreq-X 10 -0.260130638807547
WALKING fBodyAccJerk-MeanFreq-X 11 -0.353419932627119
WALKING fBodyAccJerk-MeanFreq-X 12 -0.2811065665
WALKING fBodyAccJerk-MeanFreq-X 13 -0.190905932631579
WALKING fBodyAccJerk-MeanFreq-X 14 -0.255900962474576
WALKING fBodyAccJerk-MeanFreq-X 15 -0.292088318740741
WALKING fBodyAccJerk-MeanFreq-X 16 -0.330912145882353
WALKING fBodyAccJerk-MeanFreq-X 17 -0.43680842295082
WALKING fBodyAccJerk-MeanFreq-X 18 -0.34877438
WALKING fBodyAccJerk-MeanFreq-X 19 -0.214787048403846
WALKING fBodyAccJerk-MeanFreq-X 20 -0.257051149084314
WALKING fBodyAccJerk-MeanFreq-X 21 -0.195103003780769
WALKING fBodyAccJerk-MeanFreq-X 22 -0.102095050734783
WALKING fBodyAccJerk-MeanFreq-X 23 -0.269875748525424
WALKING fBodyAccJerk-MeanFreq-X 24 -0.253177488803448
WALKING fBodyAccJerk-MeanFreq-X 25 -0.223500510481081
WALKING fBodyAccJerk-MeanFreq-X 26 -0.254935528889831
WALKING fBodyAccJerk-MeanFreq-X 27 -0.268722350470175
WALKING fBodyAccJerk-MeanFreq-X 28 -0.353217731666667
WALKING fBodyAccJerk-MeanFreq-X 29 -0.201300454630189
WALKING fBodyAccJerk-MeanFreq-X 30 -0.268877781692308
WALKING fBodyAccJerk-MeanFreq-Y 1 -0.386237143210526
WALKING fBodyAccJerk-MeanFreq-Y 2 -0.263574018186441
WALKING fBodyAccJerk-MeanFreq-Y 3 -0.258667984862069
WALKING fBodyAccJerk-MeanFreq-Y 4 -0.385880862833333
WALKING fBodyAccJerk-MeanFreq-Y 5 -0.534049822678571
WALKING fBodyAccJerk-MeanFreq-Y 6 -0.466305754035088
WALKING fBodyAccJerk-MeanFreq-Y 7 -0.287013819157895
WALKING fBodyAccJerk-MeanFreq-Y 8 -0.4192779011875
WALKING fBodyAccJerk-MeanFreq-Y 9 -0.389047303846154
WALKING fBodyAccJerk-MeanFreq-Y 10 -0.148445687402075
WALKING fBodyAccJerk-MeanFreq-Y 11 -0.427889402576271
WALKING fBodyAccJerk-MeanFreq-Y 12 -0.22346071292
WALKING fBodyAccJerk-MeanFreq-Y 13 -0.447119510526316
WALKING fBodyAccJerk-MeanFreq-Y 14 -0.363463832288136
WALKING fBodyAccJerk-MeanFreq-Y 15 -0.330560047666667
WALKING fBodyAccJerk-MeanFreq-Y 16 -0.396511933696078
WALKING fBodyAccJerk-MeanFreq-Y 17 -0.40049341595082
WALKING fBodyAccJerk-MeanFreq-Y 18 -0.337293285178571
WALKING fBodyAccJerk-MeanFreq-Y 19 -0.388095890192308
WALKING fBodyAccJerk-MeanFreq-Y 20 -0.475080055294118
WALKING fBodyAccJerk-MeanFreq-Y 21 -0.364918893846154
WALKING fBodyAccJerk-MeanFreq-Y 22 -0.0787882256
WALKING fBodyAccJerk-MeanFreq-Y 23 -0.278843950576271
WALKING fBodyAccJerk-MeanFreq-Y 24 -0.439634005689655
WALKING fBodyAccJerk-MeanFreq-Y 25 -0.54613878577027
WALKING fBodyAccJerk-MeanFreq-Y 26 -0.408094837118644
WALKING fBodyAccJerk-MeanFreq-Y 27 -0.226365823631579
WALKING fBodyAccJerk-MeanFreq-Y 28 -0.492410732962963
WALKING fBodyAccJerk-MeanFreq-Y 29 -0.0699038849622642
WALKING fBodyAccJerk-MeanFreq-Y 30 -0.274838924907692
WALKING fBodyAccJerk-MeanFreq-Z 1 -0.185530281244211
WALKING fBodyAccJerk-MeanFreq-Z 2 -0.254846438755932
WALKING fBodyAccJerk-MeanFreq-Z 3 -0.346946648103448
WALKING fBodyAccJerk-MeanFreq-Z 4 -0.325737503675
WALKING fBodyAccJerk-MeanFreq-Z 5 -0.3441509245
WALKING fBodyAccJerk-MeanFreq-Z 6 -0.104129449033509
WALKING fBodyAccJerk-MeanFreq-Z 7 -0.244831719878947
WALKING fBodyAccJerk-MeanFreq-Z 8 -0.2474853992125
WALKING fBodyAccJerk-MeanFreq-Z 9 -0.366570477826923
WALKING fBodyAccJerk-MeanFreq-Z 10 0.0557990906603774
WALKING fBodyAccJerk-MeanFreq-Z 11 -0.0923919508661017
WALKING fBodyAccJerk-MeanFreq-Z 12 -0.18200755164
WALKING fBodyAccJerk-MeanFreq-Z 13 -0.204509715375614
WALKING fBodyAccJerk-MeanFreq-Z 14 -0.323114421728814
WALKING fBodyAccJerk-MeanFreq-Z 15 -0.186832027011111
WALKING fBodyAccJerk-MeanFreq-Z 16 -0.453928997882353
WALKING fBodyAccJerk-MeanFreq-Z 17 -0.446731876721311
WALKING fBodyAccJerk-MeanFreq-Z 18 -0.206330044373214
WALKING fBodyAccJerk-MeanFreq-Z 19 -0.0054044236
WALKING fBodyAccJerk-MeanFreq-Z 20 -0.152723042398039
WALKING fBodyAccJerk-MeanFreq-Z 21 -0.296175012211538
WALKING fBodyAccJerk-MeanFreq-Z 22 -0.00391608825652174
WALKING fBodyAccJerk-MeanFreq-Z 23 -0.366737656932203
WALKING fBodyAccJerk-MeanFreq-Z 24 -0.400928133965517
WALKING fBodyAccJerk-MeanFreq-Z 25 -0.463291946486486
WALKING fBodyAccJerk-MeanFreq-Z 26 -0.245889004932203
WALKING fBodyAccJerk-MeanFreq-Z 27 -0.199017301947368
WALKING fBodyAccJerk-MeanFreq-Z 28 -0.301043747996296
WALKING fBodyAccJerk-MeanFreq-Z 29 0.00648587851509434
WALKING fBodyAccJerk-MeanFreq-Z 30 -0.201229692864615
WALKING fBodyGyro-Mean-X 1 -0.339032197115789
WALKING fBodyGyro-Mean-X 2 -0.429713536101695
WALKING fBodyGyro-Mean-X 3 -0.437845763793103
WALKING fBodyGyro-Mean-X 4 -0.373384540666667
WALKING fBodyGyro-Mean-X 5 -0.372668749642857
WALKING fBodyGyro-Mean-X 6 -0.239650710533333
WALKING fBodyGyro-Mean-X 7 -0.318395104666667
WALKING fBodyGyro-Mean-X 8 -0.102063053808333
WALKING fBodyGyro-Mean-X 9 -0.383676120961538
WALKING fBodyGyro-Mean-X 10 -0.277913780754717
WALKING fBodyGyro-Mean-X 11 -0.514753307627119
WALKING fBodyGyro-Mean-X 12 -0.4019759318
WALKING fBodyGyro-Mean-X 13 -0.192856474047368
WALKING fBodyGyro-Mean-X 14 -0.508595851864407
WALKING fBodyGyro-Mean-X 15 -0.253399360296296
WALKING fBodyGyro-Mean-X 16 -0.59574648627451
WALKING fBodyGyro-Mean-X 17 -0.40771670852459
WALKING fBodyGyro-Mean-X 18 -0.609673434464286
WALKING fBodyGyro-Mean-X 19 0.228142361865385
WALKING fBodyGyro-Mean-X 20 -0.0936248686019608
WALKING fBodyGyro-Mean-X 21 -0.246657382884615
WALKING fBodyGyro-Mean-X 22 -0.144648652152174
WALKING fBodyGyro-Mean-X 23 -0.337619203050847
WALKING fBodyGyro-Mean-X 24 -0.468295081206897
WALKING fBodyGyro-Mean-X 25 -0.411909719594595
WALKING fBodyGyro-Mean-X 26 -0.368112905762712
WALKING fBodyGyro-Mean-X 27 -0.498017935263158
WALKING fBodyGyro-Mean-X 28 -0.374681071666667
WALKING fBodyGyro-Mean-X 29 -0.431490048490566
WALKING fBodyGyro-Mean-X 30 -0.374440300461538
WALKING fBodyGyro-Mean-Y 1 -0.103059416434737
WALKING fBodyGyro-Mean-Y 2 -0.55477211220339
WALKING fBodyGyro-Mean-Y 3 -0.561526265344828
WALKING fBodyGyro-Mean-Y 4 -0.688460056666667
WALKING fBodyGyro-Mean-Y 5 -0.513951718392857
WALKING fBodyGyro-Mean-Y 6 -0.341378429473684
WALKING fBodyGyro-Mean-Y 7 -0.151966687436842
WALKING fBodyGyro-Mean-Y 8 -0.259729692333333
WALKING fBodyGyro-Mean-Y 9 -0.436905860576923
WALKING fBodyGyro-Mean-Y 10 -0.345209034528302
WALKING fBodyGyro-Mean-Y 11 -0.593107398474576
WALKING fBodyGyro-Mean-Y 12 -0.4678863378
WALKING fBodyGyro-Mean-Y 13 -0.256213554508772
WALKING fBodyGyro-Mean-Y 14 -0.215894949525424
WALKING fBodyGyro-Mean-Y 15 -0.535422096111111
WALKING fBodyGyro-Mean-Y 16 -0.619731930392157
WALKING fBodyGyro-Mean-Y 17 -0.490166286557377
WALKING fBodyGyro-Mean-Y 18 -0.570898150714286
WALKING fBodyGyro-Mean-Y 19 -0.0973549846596154
WALKING fBodyGyro-Mean-Y 20 0.0310145965868627
WALKING fBodyGyro-Mean-Y 21 -0.371744086730769
WALKING fBodyGyro-Mean-Y 22 -0.501176901956522
WALKING fBodyGyro-Mean-Y 23 0.195569461920339
WALKING fBodyGyro-Mean-Y 24 -0.479841432931034
WALKING fBodyGyro-Mean-Y 25 -0.678750350135135
WALKING fBodyGyro-Mean-Y 26 -0.56182776559322
WALKING fBodyGyro-Mean-Y 27 -0.534724231403509
WALKING fBodyGyro-Mean-Y 28 -0.50468173962963
WALKING fBodyGyro-Mean-Y 29 -0.362232316226415
WALKING fBodyGyro-Mean-Y 30 -0.175900924040154
WALKING fBodyGyro-Mean-Z 1 -0.255940940315789
WALKING fBodyGyro-Mean-Z 2 -0.396659907457627
WALKING fBodyGyro-Mean-Z 3 -0.418126217413793
WALKING fBodyGyro-Mean-Z 4 -0.601381129166667
WALKING fBodyGyro-Mean-Z 5 -0.213127031035714
WALKING fBodyGyro-Mean-Z 6 -0.203575458733333
WALKING fBodyGyro-Mean-Z 7 -0.366733617894737
WALKING fBodyGyro-Mean-Z 8 -0.132902199479167
WALKING fBodyGyro-Mean-Z 9 -0.240222512134615
WALKING fBodyGyro-Mean-Z 10 -0.108530029881132
WALKING fBodyGyro-Mean-Z 11 -0.398293336610169
WALKING fBodyGyro-Mean-Z 12 -0.31728248436
WALKING fBodyGyro-Mean-Z 13 -0.276607954736842
WALKING fBodyGyro-Mean-Z 14 -0.212925759152542
WALKING fBodyGyro-Mean-Z 15 -0.461464065555556
WALKING fBodyGyro-Mean-Z 16 -0.432885310980392
WALKING fBodyGyro-Mean-Z 17 -0.398809217540984
WALKING fBodyGyro-Mean-Z 18 -0.538152344821429
WALKING fBodyGyro-Mean-Z 19 -0.01050470716
WALKING fBodyGyro-Mean-Z 20 -0.108892495684314
WALKING fBodyGyro-Mean-Z 21 -0.283262474865385
WALKING fBodyGyro-Mean-Z 22 -0.083501182326087
WALKING fBodyGyro-Mean-Z 23 -0.194970369294915
WALKING fBodyGyro-Mean-Z 24 -0.39144792137931
WALKING fBodyGyro-Mean-Z 25 -0.561322950945946
WALKING fBodyGyro-Mean-Z 26 -0.318516813050847
WALKING fBodyGyro-Mean-Z 27 -0.318182379824561
WALKING fBodyGyro-Mean-Z 28 -0.255029045018519
WALKING fBodyGyro-Mean-Z 29 -0.397277495471698
WALKING fBodyGyro-Mean-Z 30 -0.247350343692308
WALKING fBodyGyro-Sd-X 1 -0.516691938736842
WALKING fBodyGyro-Sd-X 2 -0.604053019152542
WALKING fBodyGyro-Sd-X 3 -0.615121369827586
WALKING fBodyGyro-Sd-X 4 -0.542646759
WALKING fBodyGyro-Sd-X 5 -0.529392790178571
WALKING fBodyGyro-Sd-X 6 -0.515323854385965
WALKING fBodyGyro-Sd-X 7 -0.563615256666667
WALKING fBodyGyro-Sd-X 8 -0.234252005895833
WALKING fBodyGyro-Sd-X 9 -0.507404512692308
WALKING fBodyGyro-Sd-X 10 -0.458292932830189
WALKING fBodyGyro-Sd-X 11 -0.623150268983051
WALKING fBodyGyro-Sd-X 12 -0.5931428818
WALKING fBodyGyro-Sd-X 13 -0.435714710526316
WALKING fBodyGyro-Sd-X 14 -0.630082075932203
WALKING fBodyGyro-Sd-X 15 -0.357633378703704
WALKING fBodyGyro-Sd-X 16 -0.673741136862745
WALKING fBodyGyro-Sd-X 17 -0.504849290819672
WALKING fBodyGyro-Sd-X 18 -0.734901390178571
WALKING fBodyGyro-Sd-X 19 -0.108388809533846
WALKING fBodyGyro-Sd-X 20 -0.279931528352941
WALKING fBodyGyro-Sd-X 21 -0.491859244230769
WALKING fBodyGyro-Sd-X 22 -0.374496318695652
WALKING fBodyGyro-Sd-X 23 -0.545051691694915
WALKING fBodyGyro-Sd-X 24 -0.616915839310345
WALKING fBodyGyro-Sd-X 25 -0.406678108108108
WALKING fBodyGyro-Sd-X 26 -0.532999609491525
WALKING fBodyGyro-Sd-X 27 -0.642349125614035
WALKING fBodyGyro-Sd-X 28 -0.545480217777778
WALKING fBodyGyro-Sd-X 29 -0.654313559056604
WALKING fBodyGyro-Sd-X 30 -0.399032346
WALKING fBodyGyro-Sd-Y 1 -0.0335081597884211
WALKING fBodyGyro-Sd-Y 2 -0.533046952542373
WALKING fBodyGyro-Sd-Y 3 -0.568888673448276
WALKING fBodyGyro-Sd-Y 4 -0.654657770166667
WALKING fBodyGyro-Sd-Y 5 -0.502683380535714
WALKING fBodyGyro-Sd-Y 6 -0.332008706842105
WALKING fBodyGyro-Sd-Y 7 -0.290859379017544
WALKING fBodyGyro-Sd-Y 8 -0.1908057215
WALKING fBodyGyro-Sd-Y 9 -0.490990336346154
WALKING fBodyGyro-Sd-Y 10 -0.204392821584906
WALKING fBodyGyro-Sd-Y 11 -0.453663184067797
WALKING fBodyGyro-Sd-Y 12 -0.4437983296
WALKING fBodyGyro-Sd-Y 13 -0.318618506122807
WALKING fBodyGyro-Sd-Y 14 0.0832950551222034
WALKING fBodyGyro-Sd-Y 15 -0.365361208555556
WALKING fBodyGyro-Sd-Y 16 -0.61194087745098
WALKING fBodyGyro-Sd-Y 17 -0.439238787704918
WALKING fBodyGyro-Sd-Y 18 -0.460890661785714
WALKING fBodyGyro-Sd-Y 19 -0.133010285461538
WALKING fBodyGyro-Sd-Y 20 0.107704805445098
WALKING fBodyGyro-Sd-Y 21 -0.419400879423077
WALKING fBodyGyro-Sd-Y 22 -0.481624411086957
WALKING fBodyGyro-Sd-Y 23 0.286581518449153
WALKING fBodyGyro-Sd-Y 24 -0.495896271896552
WALKING fBodyGyro-Sd-Y 25 -0.567201282027027
WALKING fBodyGyro-Sd-Y 26 -0.587939604576271
WALKING fBodyGyro-Sd-Y 27 -0.530943838421053
WALKING fBodyGyro-Sd-Y 28 -0.497470739444444
WALKING fBodyGyro-Sd-Y 29 -0.0941359695075472
WALKING fBodyGyro-Sd-Y 30 0.0955456046230769
WALKING fBodyGyro-Sd-Z 1 -0.436562227473684
WALKING fBodyGyro-Sd-Z 2 -0.559856635084746
WALKING fBodyGyro-Sd-Z 3 -0.545896388103448
WALKING fBodyGyro-Sd-Z 4 -0.716458475166667
WALKING fBodyGyro-Sd-Z 5 -0.420367075178571
WALKING fBodyGyro-Sd-Z 6 -0.512209233508772
WALKING fBodyGyro-Sd-Z 7 -0.463270018245614
WALKING fBodyGyro-Sd-Z 8 -0.1429742348125
WALKING fBodyGyro-Sd-Z 9 -0.342367223269231
WALKING fBodyGyro-Sd-Z 10 -0.273292866226415
WALKING fBodyGyro-Sd-Z 11 -0.498554639491525
WALKING fBodyGyro-Sd-Z 12 -0.4222565212
WALKING fBodyGyro-Sd-Z 13 -0.455333900526316
WALKING fBodyGyro-Sd-Z 14 -0.180232949016949
WALKING fBodyGyro-Sd-Z 15 -0.543997593703704
WALKING fBodyGyro-Sd-Z 16 -0.403219791372549
WALKING fBodyGyro-Sd-Z 17 -0.438768699508197
WALKING fBodyGyro-Sd-Z 18 -0.54840977125
WALKING fBodyGyro-Sd-Z 19 -0.220271190807692
WALKING fBodyGyro-Sd-Z 20 -0.264957205764706
WALKING fBodyGyro-Sd-Z 21 -0.385505359038462
WALKING fBodyGyro-Sd-Z 22 -0.253173876956522
WALKING fBodyGyro-Sd-Z 23 -0.287820868152542
WALKING fBodyGyro-Sd-Z 24 -0.453337858448276
WALKING fBodyGyro-Sd-Z 25 -0.603544209459459
WALKING fBodyGyro-Sd-Z 26 -0.426232090508475
WALKING fBodyGyro-Sd-Z 27 -0.297847512280702
WALKING fBodyGyro-Sd-Z 28 -0.308243390425926
WALKING fBodyGyro-Sd-Z 29 -0.494117483018868
WALKING fBodyGyro-Sd-Z 30 -0.237941473615385
WALKING fBodyGyro-MeanFreq-X 1 0.0147844986621053
WALKING fBodyGyro-MeanFreq-X 2 0.00727967988474576
WALKING fBodyGyro-MeanFreq-X 3 0.0337596901293103
WALKING fBodyGyro-MeanFreq-X 4 -0.12715408578
WALKING fBodyGyro-MeanFreq-X 5 -0.0458601936214286
WALKING fBodyGyro-MeanFreq-X 6 0.0912409729185965
WALKING fBodyGyro-MeanFreq-X 7 0.111912537380702
WALKING fBodyGyro-MeanFreq-X 8 -0.176032065666667
WALKING fBodyGyro-MeanFreq-X 9 -0.200624503730769
WALKING fBodyGyro-MeanFreq-X 10 -0.0933671419018868
WALKING fBodyGyro-MeanFreq-X 11 -0.175946093932203
WALKING fBodyGyro-MeanFreq-X 12 0.020408840122
WALKING fBodyGyro-MeanFreq-X 13 -0.0229089170754386
WALKING fBodyGyro-MeanFreq-X 14 -0.159441618728814
WALKING fBodyGyro-MeanFreq-X 15 -0.149193146411111
WALKING fBodyGyro-MeanFreq-X 16 -0.184031594529412
WALKING fBodyGyro-MeanFreq-X 17 -0.102582658990164
WALKING fBodyGyro-MeanFreq-X 18 0.0182394601107143
WALKING fBodyGyro-MeanFreq-X 19 -0.0936162175923077
WALKING fBodyGyro-MeanFreq-X 20 -0.0966990321215686
WALKING fBodyGyro-MeanFreq-X 21 -0.01686389495
WALKING fBodyGyro-MeanFreq-X 22 -0.0375243720869565
WALKING fBodyGyro-MeanFreq-X 23 -0.00734779774576271
WALKING fBodyGyro-MeanFreq-X 24 -0.0550991955691379
WALKING fBodyGyro-MeanFreq-X 25 -0.333688631904054
WALKING fBodyGyro-MeanFreq-X 26 -0.0837596098474576
WALKING fBodyGyro-MeanFreq-X 27 -0.0405734629829825
WALKING fBodyGyro-MeanFreq-X 28 -0.0620196965592593
WALKING fBodyGyro-MeanFreq-X 29 0.180832984196226
WALKING fBodyGyro-MeanFreq-X 30 -0.207685653438462
WALKING fBodyGyro-MeanFreq-Y 1 -0.0657746190010526
WALKING fBodyGyro-MeanFreq-Y 2 -0.0427009322372881
WALKING fBodyGyro-MeanFreq-Y 3 -0.0379896505362069
WALKING fBodyGyro-MeanFreq-Y 4 -0.27466563765
WALKING fBodyGyro-MeanFreq-Y 5 -0.0191860123089286
WALKING fBodyGyro-MeanFreq-Y 6 0.0416267535368421
WALKING fBodyGyro-MeanFreq-Y 7 0.273141323315789
WALKING fBodyGyro-MeanFreq-Y 8 -0.102881607560417
WALKING fBodyGyro-MeanFreq-Y 9 0.0164815831107692
WALKING fBodyGyro-MeanFreq-Y 10 -0.122109929924528
WALKING fBodyGyro-MeanFreq-Y 11 -0.297177112525424
WALKING fBodyGyro-MeanFreq-Y 12 -0.025458442506
WALKING fBodyGyro-MeanFreq-Y 13 0.0741273597017544
WALKING fBodyGyro-MeanFreq-Y 14 -0.420295651864407
WALKING fBodyGyro-MeanFreq-Y 15 -0.339593023611111
WALKING fBodyGyro-MeanFreq-Y 16 -0.0870475841176471
WALKING fBodyGyro-MeanFreq-Y 17 -0.0761681172065574
WALKING fBodyGyro-MeanFreq-Y 18 -0.281459547160179
WALKING fBodyGyro-MeanFreq-Y 19 -0.0765832364115385
WALKING fBodyGyro-MeanFreq-Y 20 0.00139730354666667
WALKING fBodyGyro-MeanFreq-Y 21 -0.0170361394057692
WALKING fBodyGyro-MeanFreq-Y 22 -0.11413463273913
WALKING fBodyGyro-MeanFreq-Y 23 0.166489215586441
WALKING fBodyGyro-MeanFreq-Y 24 0.0479956663948276
WALKING fBodyGyro-MeanFreq-Y 25 -0.327099559036351
WALKING fBodyGyro-MeanFreq-Y 26 0.132622788732203
WALKING fBodyGyro-MeanFreq-Y 27 0.00198569075263158
WALKING fBodyGyro-MeanFreq-Y 28 -0.150925257205556
WALKING fBodyGyro-MeanFreq-Y 29 -0.362824434528302
WALKING fBodyGyro-MeanFreq-Y 30 -0.380731546523077
WALKING fBodyGyro-MeanFreq-Z 1 0.00077332156431579
WALKING fBodyGyro-MeanFreq-Z 2 0.139752115269492
WALKING fBodyGyro-MeanFreq-Z 3 -0.0445079738913793
WALKING fBodyGyro-MeanFreq-Z 4 0.149851534733333
WALKING fBodyGyro-MeanFreq-Z 5 0.167457819108929
WALKING fBodyGyro-MeanFreq-Z 6 0.302874949789474
WALKING fBodyGyro-MeanFreq-Z 7 0.0143564054561404
WALKING fBodyGyro-MeanFreq-Z 8 -0.218800753760417
WALKING fBodyGyro-MeanFreq-Z 9 -0.152103721057692
WALKING fBodyGyro-MeanFreq-Z 10 -0.129800372109434
WALKING fBodyGyro-MeanFreq-Z 11 -0.184065788254237
WALKING fBodyGyro-MeanFreq-Z 12 -0.027904118422
WALKING fBodyGyro-MeanFreq-Z 13 0.126014216489474
WALKING fBodyGyro-MeanFreq-Z 14 -0.36097030020339
WALKING fBodyGyro-MeanFreq-Z 15 -0.0485169126196296
WALKING fBodyGyro-MeanFreq-Z 16 -0.285078729888235
WALKING fBodyGyro-MeanFreq-Z 17 -0.163270727868852
WALKING fBodyGyro-MeanFreq-Z 18 -0.2355977771125
WALKING fBodyGyro-MeanFreq-Z 19 -0.0330194535942308
WALKING fBodyGyro-MeanFreq-Z 20 -0.0890585991356863
WALKING fBodyGyro-MeanFreq-Z 21 -0.140755965930769
WALKING fBodyGyro-MeanFreq-Z 22 0.06771682861
WALKING fBodyGyro-MeanFreq-Z 23 -0.0544726683728814
WALKING fBodyGyro-MeanFreq-Z 24 -0.224671550446552
WALKING fBodyGyro-MeanFreq-Z 25 -0.196973168236487
WALKING fBodyGyro-MeanFreq-Z 26 -0.0631030040627119
WALKING fBodyGyro-MeanFreq-Z 27 -0.128721382112281
WALKING fBodyGyro-MeanFreq-Z 28 -0.155076023555556
WALKING fBodyGyro-MeanFreq-Z 29 0.0619511792726415
WALKING fBodyGyro-MeanFreq-Z 30 -0.2626507412
WALKING fBodyAccMag-Mean 1 -0.128623450629474
WALKING fBodyAccMag-Mean 2 -0.324289427932203
WALKING fBodyAccMag-Mean 3 -0.290031535172414
WALKING fBodyAccMag-Mean 4 -0.450804558333333
WALKING fBodyAccMag-Mean 5 -0.304992488892857
WALKING fBodyAccMag-Mean 6 -0.201386607649123
WALKING fBodyAccMag-Mean 7 -0.151243649578947
WALKING fBodyAccMag-Mean 8 -0.09521728274375
WALKING fBodyAccMag-Mean 9 -0.318801022711538
WALKING fBodyAccMag-Mean 10 -0.0930237422792453
WALKING fBodyAccMag-Mean 11 -0.458514062542373
WALKING fBodyAccMag-Mean 12 -0.153116002784
WALKING fBodyAccMag-Mean 13 -0.23460086645614
WALKING fBodyAccMag-Mean 14 -0.373516771016949
WALKING fBodyAccMag-Mean 15 -0.275156242062037
WALKING fBodyAccMag-Mean 16 -0.410463241960784
WALKING fBodyAccMag-Mean 17 -0.429380043442623
WALKING fBodyAccMag-Mean 18 -0.424386734107143
WALKING fBodyAccMag-Mean 19 0.0322272296217308
WALKING fBodyAccMag-Mean 20 -0.00353341793921569
WALKING fBodyAccMag-Mean 21 -0.251266388923077
WALKING fBodyAccMag-Mean 22 -0.0241584964891304
WALKING fBodyAccMag-Mean 23 -0.0942606311677966
WALKING fBodyAccMag-Mean 24 -0.434618912068966
WALKING fBodyAccMag-Mean 25 -0.566060023108108
WALKING fBodyAccMag-Mean 26 -0.379836742711864
WALKING fBodyAccMag-Mean 27 -0.327229405789474
WALKING fBodyAccMag-Mean 28 -0.352156841666667
WALKING fBodyAccMag-Mean 29 -0.235683305566038
WALKING fBodyAccMag-Mean 30 -0.342363772923077
WALKING fBodyAccMag-Sd 1 -0.398032586842105
WALKING fBodyAccMag-Sd 2 -0.577105211694915
WALKING fBodyAccMag-Sd 3 -0.456373080862069
WALKING fBodyAccMag-Sd 4 -0.651172628166667
WALKING fBodyAccMag-Sd 5 -0.519636926071429
WALKING fBodyAccMag-Sd 6 -0.421683093508772
WALKING fBodyAccMag-Sd 7 -0.351706780526316
WALKING fBodyAccMag-Sd 8 -0.360818978541667
WALKING fBodyAccMag-Sd 9 -0.513891953269231
WALKING fBodyAccMag-Sd 10 -0.370471943962264
WALKING fBodyAccMag-Sd 11 -0.584455992033898
WALKING fBodyAccMag-Sd 12 -0.4088962994
WALKING fBodyAccMag-Sd 13 -0.438388953157895
WALKING fBodyAccMag-Sd 14 -0.457490009491525
WALKING fBodyAccMag-Sd 15 -0.458344792407407
WALKING fBodyAccMag-Sd 16 -0.592150985098039
WALKING fBodyAccMag-Sd 17 -0.565162507704918
WALKING fBodyAccMag-Sd 18 -0.565563056964286
WALKING fBodyAccMag-Sd 19 -0.324793406057692
WALKING fBodyAccMag-Sd 20 -0.389934004313725
WALKING fBodyAccMag-Sd 21 -0.438149791153846
WALKING fBodyAccMag-Sd 22 -0.381399308043478
WALKING fBodyAccMag-Sd 23 -0.407577515762712
WALKING fBodyAccMag-Sd 24 -0.590265845517241
WALKING fBodyAccMag-Sd 25 -0.632927475540541
WALKING fBodyAccMag-Sd 26 -0.537183967118644
WALKING fBodyAccMag-Sd 27 -0.550392604912281
WALKING fBodyAccMag-Sd 28 -0.511573670555556
WALKING fBodyAccMag-Sd 29 -0.393257505471698
WALKING fBodyAccMag-Sd 30 -0.469852794923077
WALKING fBodyAccMag-MeanFreq 1 0.1906437244
